hero,opponent,hero_wins,games_played,win_rate
7,109,15,26,0.577
8,109,11,20,0.55
9,109,16,26,0.615
10,109,12,22,0.545
11,109,5,14,0.357
12,109,10,22,0.455
13,109,14,27,0.519
14,109,0,1,0.0
15,109,6,14,0.429
16,109,2,6,0.333
17,109,9,23,0.391
18,109,1,5,0.2
19,109,20,35,0.571
20,109,20,34,0.588
21,109,2,5,0.4
22,109,3,12,0.25
23,109,16,26,0.615
25,109,9,20,0.45
26,109,1,4,0.25
27,109,6,15,0.4
28,109,2,15,0.133
29,109,5,8,0.625
30,109,12,18,0.667
31,109,15,33,0.455
32,109,11,22,0.5
33,109,0,5,0.0
34,109,3,8,0.375
35,109,4,7,0.571
36,109,7,10,0.7
37,109,1,2,0.5
38,109,22,35,0.629
39,109,14,27,0.519
40,109,4,6,0.667
41,109,11,17,0.647
42,109,6,13,0.462
43,109,12,25,0.48
44,109,4,8,0.5
45,109,6,13,0.462
46,109,19,34,0.559
47,109,6,11,0.545
48,109,6,8,0.75
49,109,19,31,0.613
50,109,6,10,0.6
51,109,14,25,0.56
52,109,15,29,0.517
53,109,23,42,0.548
54,109,13,23,0.565
55,109,2,7,0.286
56,109,5,13,0.385
57,109,4,9,0.444
58,109,8,12,0.667
59,109,0,1,0.0
60,109,6,9,0.667
61,109,2,3,0.667
62,109,4,7,0.571
63,109,9,15,0.6
64,109,7,12,0.583
65,109,14,19,0.737
66,109,13,23,0.565
67,109,6,12,0.5
68,109,7,15,0.467
69,109,7,11,0.636
70,109,9,18,0.5
71,109,3,3,1.0
72,109,16,23,0.696
73,109,5,8,0.625
74,109,15,21,0.714
75,109,1,5,0.2
76,109,10,16,0.625
77,109,4,10,0.4
78,109,3,6,0.5
79,109,10,24,0.417
80,109,1,5,0.2
81,109,1,3,0.333
82,109,0,2,0.0
83,109,6,18,0.333
84,109,13,25,0.52
85,109,6,16,0.375
86,109,33,68,0.485
87,109,14,24,0.583
88,109,12,20,0.6
89,109,3,7,0.429
90,109,10,20,0.5
91,109,4,6,0.667
92,109,3,3,1.0
93,109,6,12,0.5
94,109,5,7,0.714
95,109,13,24,0.542
96,109,19,37,0.514
97,109,5,12,0.417
98,109,6,8,0.75
99,109,7,18,0.389
100,109,7,20,0.35
101,109,5,10,0.5
102,109,18,30,0.6
103,109,1,3,0.333
104,109,7,19,0.368
105,109,0,1,0.0
106,109,16,38,0.421
107,109,11,17,0.647
108,109,3,5,0.6
110,109,12,17,0.706
111,109,15,21,0.714
112,109,8,17,0.471
113,109,6,10,0.6
114,109,10,19,0.526
119,109,7,10,0.7
120,109,11,21,0.524
121,109,32,54,0.593
126,109,12,26,0.462
128,109,12,22,0.545
129,109,7,20,0.35
1,110,16,30,0.533
2,110,11,28,0.393
3,110,28,55,0.509
4,110,8,18,0.444
5,110,16,31,0.516
6,110,11,17,0.647
7,110,45,99,0.455
8,110,51,102,0.5
9,110,62,105,0.59
10,110,43,83,0.518
11,110,23,53,0.434
12,110,15,38,0.395
13,110,31,70,0.443
14,110,9,12,0.75
15,110,10,27,0.37
16,110,15,35,0.429
17,110,29,65,0.446
18,110,9,12,0.75
19,110,26,59,0.441
20,110,27,49,0.551
21,110,7,24,0.292
22,110,5,12,0.417
23,110,43,74,0.581
25,110,50,101,0.495
26,110,8,23,0.348
27,110,11,29,0.379
28,110,9,25,0.36
29,110,10,32,0.312
30,110,15,31,0.484
31,110,32,77,0.416
32,110,13,36,0.361
33,110,12,29,0.414
34,110,0,3,0.0
35,110,6,19,0.316
36,110,14,34,0.412
37,110,5,16,0.312
38,110,40,81,0.494
39,110,43,97,0.443
40,110,10,19,0.526
41,110,14,39,0.359
42,110,24,45,0.533
43,110,35,64,0.547
44,110,6,11,0.545
45,110,20,45,0.444
46,110,29,54,0.537
47,110,11,19,0.579
48,110,11,17,0.647
49,110,38,76,0.5
50,110,18,37,0.486
51,110,33,72,0.458
52,110,26,48,0.542
53,110,37,85,0.435
54,110,39,67,0.582
55,110,1,12,0.083
56,110,17,32,0.531
57,110,14,26,0.538
58,110,24,51,0.471
59,110,8,17,0.471
60,110,19,37,0.514
61,110,4,7,0.571
62,110,6,16,0.375
63,110,32,71,0.451
64,110,19,43,0.442
65,110,30,49,0.612
66,110,23,43,0.535
67,110,11,25,0.44
68,110,22,50,0.44
69,110,10,21,0.476
70,110,33,63,0.524
71,110,8,20,0.4
72,110,29,64,0.453
73,110,10,29,0.345
74,110,32,57,0.561
75,110,15,36,0.417
76,110,11,36,0.306
77,110,13,29,0.448
78,110,7,16,0.438
79,110,40,71,0.563
80,110,6,14,0.429
81,110,2,4,0.5
82,110,10,18,0.556
83,110,20,37,0.541
84,110,40,85,0.471
85,110,15,34,0.441
86,110,85,190,0.447
87,110,32,50,0.64
88,110,24,41,0.585
89,110,9,19,0.474
90,110,36,68,0.529
91,110,4,18,0.222
92,110,3,5,0.6
93,110,15,39,0.385
94,110,9,22,0.409
95,110,36,80,0.45
96,110,38,82,0.463
97,110,13,26,0.5
98,110,20,43,0.465
99,110,10,31,0.323
100,110,40,74,0.541
101,110,19,33,0.576
102,110,24,45,0.533
103,110,3,8,0.375
104,110,40,87,0.46
105,110,1,5,0.2
106,110,71,118,0.602
107,110,14,34,0.412
108,110,13,27,0.481
109,110,13,31,0.419
111,110,33,78,0.423
112,110,15,40,0.375
113,110,5,11,0.455
114,110,19,41,0.463
119,110,18,37,0.486
120,110,38,90,0.422
121,110,44,121,0.364
126,110,50,99,0.505
128,110,57,126,0.452
129,110,49,109,0.45
1,111,20,38,0.526
2,111,27,55,0.491
3,111,26,54,0.481
4,111,14,34,0.412
5,111,22,34,0.647
6,111,15,27,0.556
7,111,53,94,0.564
8,111,21,51,0.412
9,111,31,60,0.517
10,111,45,83,0.542
11,111,30,61,0.492
12,111,34,70,0.486
13,111,39,86,0.453
14,111,3,7,0.429
15,111,34,65,0.523
16,111,24,55,0.436
17,111,46,104,0.442
18,111,6,20,0.3
19,111,42,77,0.545
20,111,30,48,0.625
21,111,12,38,0.316
22,111,6,22,0.273
23,111,34,73,0.466
25,111,43,92,0.467
26,111,5,19,0.263
27,111,16,34,0.471
28,111,24,45,0.533
29,111,21,35,0.6
30,111,16,36,0.444
31,111,56,134,0.418
32,111,32,77,0.416
33,111,19,26,0.731
34,111,3,11,0.273
35,111,8,19,0.421
36,111,8,22,0.364
37,111,13,32,0.406
38,111,38,70,0.543
39,111,39,95,0.411
40,111,13,25,0.52
41,111,36,77,0.468
42,111,21,48,0.438
43,111,34,57,0.596
44,111,8,23,0.348
45,111,23,53,0.434
46,111,40,75,0.533
47,111,12,24,0.5
48,111,10,17,0.588
49,111,30,67,0.448
50,111,17,36,0.472
51,111,48,85,0.565
52,111,33,61,0.541
53,111,46,93,0.495
54,111,33,68,0.485
55,111,4,11,0.364
56,111,8,15,0.533
57,111,16,32,0.5
58,111,28,51,0.549
59,111,7,16,0.438
60,111,17,25,0.68
61,111,7,10,0.7
62,111,10,25,0.4
63,111,23,45,0.511
64,111,24,43,0.558
65,111,39,76,0.513
66,111,32,48,0.667
67,111,17,42,0.405
68,111,53,114,0.465
69,111,10,22,0.455
70,111,19,40,0.475
71,111,21,38,0.553
72,111,19,42,0.452
73,111,9,20,0.45
74,111,15,40,0.375
75,111,13,38,0.342
76,111,36,55,0.655
77,111,22,39,0.564
78,111,9,24,0.375
79,111,61,115,0.53
80,111,8,18,0.444
81,111,7,17,0.412
82,111,13,19,0.684
83,111,20,47,0.426
84,111,33,78,0.423
85,111,16,24,0.667
86,111,97,187,0.519
87,111,40,80,0.5
88,111,19,38,0.5
89,111,16,32,0.5
90,111,35,72,0.486
91,111,3,8,0.375
92,111,10,12,0.833
93,111,37,84,0.44
94,111,11,20,0.55
95,111,31,56,0.554
96,111,47,114,0.412
97,111,14,32,0.438
98,111,24,54,0.444
99,111,15,34,0.441
100,111,29,72,0.403
101,111,19,47,0.404
102,111,24,50,0.48
103,111,10,23,0.435
104,111,25,66,0.379
105,111,1,3,0.333
106,111,112,216,0.519
107,111,26,51,0.51
108,111,12,30,0.4
109,111,15,27,0.556
110,111,28,70,0.4
112,111,22,57,0.386
113,111,6,14,0.429
114,111,26,53,0.491
119,111,18,45,0.4
120,111,47,97,0.485
121,111,58,166,0.349
126,111,37,82,0.451
128,111,31,64,0.484
129,111,55,123,0.447
1,112,14,23,0.609
2,112,10,18,0.556
3,112,27,49,0.551
4,112,18,41,0.439
5,112,20,41,0.488
6,112,21,37,0.568
7,112,32,70,0.457
8,112,27,42,0.643
9,112,19,28,0.679
10,112,30,61,0.492
11,112,37,65,0.569
12,112,26,56,0.464
13,112,47,92,0.511
14,112,5,8,0.625
15,112,20,51,0.392
16,112,25,55,0.455
17,112,33,66,0.5
18,112,8,17,0.471
19,112,51,114,0.447
20,112,39,69,0.565
21,112,8,17,0.471
22,112,19,29,0.655
23,112,18,53,0.34
25,112,38,74,0.514
26,112,10,24,0.417
27,112,16,26,0.615
28,112,29,54,0.537
29,112,11,21,0.524
30,112,12,23,0.522
31,112,58,131,0.443
32,112,13,32,0.406
33,112,13,30,0.433
34,112,3,10,0.3
35,112,4,11,0.364
36,112,12,23,0.522
37,112,6,19,0.316
38,112,35,70,0.5
39,112,30,63,0.476
40,112,13,19,0.684
41,112,37,79,0.468
42,112,12,32,0.375
43,112,24,33,0.727
44,112,15,23,0.652
45,112,28,62,0.452
46,112,21,51,0.412
47,112,16,30,0.533
48,112,12,17,0.706
49,112,23,33,0.697
50,112,11,21,0.524
51,112,29,57,0.509
52,112,43,80,0.538
53,112,25,65,0.385
54,112,20,55,0.364
55,112,9,18,0.5
56,112,6,9,0.667
57,112,21,56,0.375
58,112,22,44,0.5
59,112,8,18,0.444
60,112,11,18,0.611
61,112,6,12,0.5
62,112,3,6,0.5
63,112,5,23,0.217
64,112,25,48,0.521
65,112,42,70,0.6
66,112,38,65,0.585
67,112,17,27,0.63
68,112,21,47,0.447
69,112,29,46,0.63
70,112,17,33,0.515
71,112,9,18,0.5
72,112,32,72,0.444
73,112,10,23,0.435
74,112,22,43,0.512
75,112,7,22,0.318
76,112,20,58,0.345
77,112,16,29,0.552
78,112,4,10,0.4
79,112,36,73,0.493
80,112,11,17,0.647
81,112,1,8,0.125
82,112,3,7,0.429
83,112,17,48,0.354
84,112,27,60,0.45
85,112,16,34,0.471
86,112,85,181,0.47
87,112,45,87,0.517
88,112,12,29,0.414
89,112,11,22,0.5
90,112,32,52,0.615
91,112,25,54,0.463
92,112,4,8,0.5
93,112,29,66,0.439
94,112,2,9,0.222
95,112,29,58,0.5
96,112,25,54,0.463
97,112,47,87,0.54
98,112,30,55,0.545
99,112,12,34,0.353
100,112,22,52,0.423
101,112,22,50,0.44
102,112,26,50,0.52
103,112,9,19,0.474
104,112,36,77,0.468
105,112,1,2,0.5
106,112,41,85,0.482
107,112,14,28,0.5
108,112,9,27,0.333
109,112,12,21,0.571
110,112,29,47,0.617
111,112,24,53,0.453
113,112,5,11,0.455
114,112,21,44,0.477
119,112,20,39,0.513
120,112,24,49,0.49
121,112,39,89,0.438
126,112,33,53,0.623
128,112,28,55,0.509
129,112,28,66,0.424
1,113,1,2,0.5
2,113,7,10,0.7
3,113,5,8,0.625
4,113,1,3,0.333
5,113,8,13,0.615
6,113,5,12,0.417
7,113,7,15,0.467
8,113,9,18,0.5
9,113,8,12,0.667
10,113,7,10,0.7
11,113,8,14,0.571
12,113,2,3,0.667
13,113,7,18,0.389
14,113,1,4,0.25
15,113,8,14,0.571
16,113,1,6,0.167
17,113,6,15,0.4
18,113,6,9,0.667
19,113,9,23,0.391
20,113,4,8,0.5
21,113,4,8,0.5
22,113,3,5,0.6
23,113,7,13,0.538
25,113,6,10,0.6
26,113,3,7,0.429
27,113,3,9,0.333
28,113,10,13,0.769
29,113,2,5,0.4
30,113,2,5,0.4
31,113,8,16,0.5
32,113,1,4,0.25
33,113,1,4,0.25
34,113,0,2,0.0
35,113,0,1,0.0
36,113,3,5,0.6
37,113,3,6,0.5
38,113,3,9,0.333
39,113,4,5,0.8
40,113,2,4,0.5
41,113,6,10,0.6
42,113,4,8,0.5
43,113,6,8,0.75
44,113,3,4,0.75
45,113,3,8,0.375
46,113,5,7,0.714
47,113,2,2,1.0
48,113,1,2,0.5
49,113,5,11,0.455
50,113,2,8,0.25
51,113,5,12,0.417
52,113,13,20,0.65
53,113,2,4,0.5
54,113,9,13,0.692
55,113,3,4,0.75
57,113,5,8,0.625
58,113,6,9,0.667
59,113,0,2,0.0
61,113,2,4,0.5
62,113,2,3,0.667
63,113,1,1,1.0
64,113,3,6,0.5
65,113,6,6,1.0
66,113,4,6,0.667
67,113,2,3,0.667
68,113,5,10,0.5
69,113,6,13,0.462
70,113,2,4,0.5
71,113,3,5,0.6
72,113,8,16,0.5
73,113,4,5,0.8
74,113,3,9,0.333
75,113,0,1,0.0
76,113,14,21,0.667
77,113,2,2,1.0
79,113,13,20,0.65
80,113,1,1,1.0
81,113,2,2,1.0
82,113,2,3,0.667
83,113,6,9,0.667
84,113,13,19,0.684
85,113,5,12,0.417
86,113,15,28,0.536
87,113,2,10,0.2
88,113,10,13,0.769
89,113,3,5,0.6
90,113,5,9,0.556
91,113,0,1,0.0
92,113,0,1,0.0
93,113,4,6,0.667
94,113,1,8,0.125
95,113,12,16,0.75
96,113,6,15,0.4
97,113,2,6,0.333
98,113,2,9,0.222
99,113,3,5,0.6
100,113,4,7,0.571
101,113,1,5,0.2
102,113,6,14,0.429
103,113,3,5,0.6
104,113,11,16,0.688
105,113,0,1,0.0
106,113,8,17,0.471
107,113,5,6,0.833
108,113,1,2,0.5
109,113,3,8,0.375
110,113,11,15,0.733
111,113,10,13,0.769
112,113,6,11,0.545
114,113,6,8,0.75
119,113,1,5,0.2
120,113,3,5,0.6
121,113,8,14,0.571
126,113,2,4,0.5
128,113,1,6,0.167
129,113,6,17,0.353
1,114,11,24,0.458
2,114,32,58,0.552
3,114,26,42,0.619
4,114,14,28,0.5
5,114,21,34,0.618
6,114,13,27,0.481
7,114,34,60,0.567
8,114,30,53,0.566
9,114,31,46,0.674
10,114,24,50,0.48
11,114,18,33,0.545
12,114,26,56,0.464
13,114,23,44,0.523
14,114,5,10,0.5
15,114,22,44,0.5
16,114,18,29,0.621
17,114,27,56,0.482
18,114,2,10,0.2
19,114,28,67,0.418
20,114,16,32,0.5
21,114,14,41,0.341
22,114,3,9,0.333
23,114,48,84,0.571
25,114,37,77,0.481
26,114,6,17,0.353
27,114,8,28,0.286
28,114,13,27,0.481
29,114,17,34,0.5
30,114,13,32,0.406
31,114,39,82,0.476
32,114,9,32,0.281
33,114,17,25,0.68
34,114,3,10,0.3
35,114,3,7,0.429
36,114,10,24,0.417
37,114,12,23,0.522
38,114,20,35,0.571
39,114,31,52,0.596
40,114,8,20,0.4
41,114,18,42,0.429
42,114,20,35,0.571
43,114,13,23,0.565
44,114,6,18,0.333
45,114,11,30,0.367
46,114,38,70,0.543
47,114,8,28,0.286
48,114,13,20,0.65
49,114,26,57,0.456
50,114,17,27,0.63
51,114,26,47,0.553
52,114,26,55,0.473
53,114,22,64,0.344
54,114,32,50,0.64
55,114,7,11,0.636
56,114,7,12,0.583
57,114,9,26,0.346
58,114,30,61,0.492
59,114,8,16,0.5
60,114,13,17,0.765
61,114,3,5,0.6
62,114,7,13,0.538
63,114,18,33,0.545
64,114,13,32,0.406
65,114,23,41,0.561
66,114,24,49,0.49
67,114,11,23,0.478
68,114,23,49,0.469
69,114,13,31,0.419
70,114,12,19,0.632
71,114,13,22,0.591
72,114,21,54,0.389
73,114,8,17,0.471
74,114,22,39,0.564
75,114,6,18,0.333
76,114,20,33,0.606
77,114,17,34,0.5
78,114,5,10,0.5
79,114,37,63,0.587
80,114,7,8,0.875
81,114,4,10,0.4
82,114,9,17,0.529
83,114,18,37,0.486
84,114,28,60,0.467
85,114,15,25,0.6
86,114,80,164,0.488
87,114,21,49,0.429
88,114,33,59,0.559
89,114,8,23,0.348
90,114,26,49,0.531
91,114,8,17,0.471
92,114,4,4,1.0
93,114,22,44,0.5
94,114,8,17,0.471
95,114,28,61,0.459
96,114,35,95,0.368
97,114,14,25,0.56
98,114,48,83,0.578
99,114,15,32,0.469
100,114,26,46,0.565
101,114,13,29,0.448
102,114,15,42,0.357
103,114,6,15,0.4
104,114,38,89,0.427
105,114,1,3,0.333
106,114,80,166,0.482
107,114,11,26,0.423
108,114,18,35,0.514
109,114,12,24,0.5
110,114,26,53,0.491
111,114,24,59,0.407
112,114,15,39,0.385
113,114,3,4,0.75
119,114,13,23,0.565
120,114,25,60,0.417
121,114,41,87,0.471
126,114,32,66,0.485
128,114,32,55,0.582
129,114,25,49,0.51
1,119,6,18,0.333
2,119,12,28,0.429
3,119,15,29,0.517
4,119,7,15,0.467
5,119,15,27,0.556
6,119,7,16,0.438
7,119,15,32,0.469
8,119,22,40,0.55
9,119,17,31,0.548
10,119,10,22,0.455
11,119,14,27,0.519
12,119,18,29,0.621
13,119,15,29,0.517
14,119,1,3,0.333
15,119,19,28,0.679
16,119,19,34,0.559
17,119,7,24,0.292
18,119,5,16,0.312
19,119,21,48,0.438
20,119,15,23,0.652
21,119,2,18,0.111
22,119,5,11,0.455
23,119,19,29,0.655
25,119,19,36,0.528
26,119,7,19,0.368
27,119,5,17,0.294
28,119,12,25,0.48
29,119,10,14,0.714
30,119,8,18,0.444
31,119,24,50,0.48
32,119,12,25,0.48
33,119,4,6,0.667
34,119,5,13,0.385
35,119,2,5,0.4
36,119,7,12,0.583
37,119,9,18,0.5
38,119,9,28,0.321
39,119,15,24,0.625
40,119,3,8,0.375
41,119,21,34,0.618
42,119,4,12,0.333
43,119,10,18,0.556
44,119,1,6,0.167
45,119,11,17,0.647
46,119,14,26,0.538
47,119,12,20,0.6
48,119,4,7,0.571
49,119,8,21,0.381
50,119,11,21,0.524
51,119,19,31,0.613
52,119,26,38,0.684
53,119,10,26,0.385
54,119,22,44,0.5
55,119,6,9,0.667
56,119,3,8,0.375
57,119,11,18,0.611
58,119,14,24,0.583
59,119,3,7,0.429
60,119,6,10,0.6
61,119,5,8,0.625
62,119,5,10,0.5
63,119,3,6,0.5
64,119,12,23,0.522
65,119,14,29,0.483
66,119,6,12,0.5
67,119,3,10,0.3
68,119,15,32,0.469
69,119,7,17,0.412
70,119,8,16,0.5
71,119,7,17,0.412
72,119,21,33,0.636
73,119,6,8,0.75
74,119,13,28,0.464
75,119,6,11,0.545
76,119,14,28,0.5
77,119,12,15,0.8
78,119,3,7,0.429
79,119,24,41,0.585
80,119,2,6,0.333
81,119,5,9,0.556
82,119,5,9,0.556
83,119,11,24,0.458
84,119,11,32,0.344
85,119,9,14,0.643
86,119,56,103,0.544
87,119,11,31,0.355
88,119,11,21,0.524
89,119,9,14,0.643
90,119,19,34,0.559
91,119,7,12,0.583
92,119,3,6,0.5
93,119,15,31,0.484
94,119,6,13,0.462
95,119,14,31,0.452
96,119,15,30,0.5
97,119,12,17,0.706
98,119,12,24,0.5
99,119,10,26,0.385
100,119,19,33,0.576
101,119,5,13,0.385
102,119,16,30,0.533
103,119,7,12,0.583
104,119,24,42,0.571
105,119,1,2,0.5
106,119,37,74,0.5
107,119,12,25,0.48
108,119,2,10,0.2
109,119,4,7,0.571
110,119,12,22,0.545
111,119,17,30,0.567
112,119,20,42,0.476
113,119,4,8,0.5
114,119,14,28,0.5
120,119,18,30,0.6
121,119,35,64,0.547
126,119,16,38,0.421
128,119,17,21,0.81
129,119,20,39,0.513
1,120,15,38,0.395
2,120,26,61,0.426
3,120,42,79,0.532
4,120,36,68,0.529
5,120,25,46,0.543
6,120,7,16,0.438
7,120,56,102,0.549
8,120,27,51,0.529
9,120,31,62,0.5
10,120,41,95,0.432
11,120,39,78,0.5
12,120,36,71,0.507
13,120,49,85,0.576
14,120,4,6,0.667
15,120,27,49,0.551
16,120,16,40,0.4
17,120,42,86,0.488
18,120,15,20,0.75
19,120,39,81,0.481
20,120,21,37,0.568
21,120,20,49,0.408
22,120,13,27,0.481
23,120,28,53,0.528
25,120,28,62,0.452
26,120,11,22,0.5
27,120,14,34,0.412
28,120,30,46,0.652
29,120,16,28,0.571
30,120,8,28,0.286
31,120,45,99,0.455
32,120,42,71,0.592
33,120,17,32,0.531
34,120,5,9,0.556
35,120,7,18,0.389
36,120,17,45,0.378
37,120,4,15,0.267
38,120,42,78,0.538
39,120,54,101,0.535
40,120,14,26,0.538
41,120,33,72,0.458
42,120,16,42,0.381
43,120,34,84,0.405
44,120,10,21,0.476
45,120,32,63,0.508
46,120,41,70,0.586
47,120,18,30,0.6
48,120,8,24,0.333
49,120,32,87,0.368
50,120,18,40,0.45
51,120,52,93,0.559
52,120,42,84,0.5
53,120,69,113,0.611
54,120,28,44,0.636
55,120,10,22,0.455
56,120,11,19,0.579
57,120,17,31,0.548
58,120,22,50,0.44
59,120,4,14,0.286
60,120,15,19,0.789
61,120,1,4,0.25
62,120,13,21,0.619
63,120,18,38,0.474
64,120,13,38,0.342
65,120,29,57,0.509
66,120,29,67,0.433
67,120,12,32,0.375
68,120,33,65,0.508
69,120,16,25,0.64
70,120,14,37,0.378
71,120,9,21,0.429
72,120,17,49,0.347
73,120,11,20,0.55
74,120,25,45,0.556
75,120,12,18,0.667
76,120,23,36,0.639
77,120,19,36,0.528
78,120,13,20,0.65
79,120,48,110,0.436
80,120,9,16,0.562
81,120,4,5,0.8
82,120,0,9,0.0
83,120,31,52,0.596
84,120,40,83,0.482
85,120,8,27,0.296
86,120,108,209,0.517
87,120,33,73,0.452
88,120,28,54,0.519
89,120,14,30,0.467
90,120,35,63,0.556
91,120,12,21,0.571
92,120,0,6,0.0
93,120,31,66,0.47
94,120,9,27,0.333
95,120,38,74,0.514
96,120,43,115,0.374
97,120,20,32,0.625
98,120,25,66,0.379
99,120,19,41,0.463
100,120,36,76,0.474
101,120,24,46,0.522
102,120,28,52,0.538
103,120,8,19,0.421
104,120,36,93,0.387
105,120,2,4,0.5
106,120,84,175,0.48
107,120,38,69,0.551
108,120,13,36,0.361
109,120,16,27,0.593
110,120,41,90,0.456
111,120,43,94,0.457
112,120,35,59,0.593
113,120,5,6,0.833
114,120,40,68,0.588
119,120,20,45,0.444
121,120,74,161,0.46
126,120,49,104,0.471
128,120,23,54,0.426
129,120,57,138,0.413
1,121,37,66,0.561
2,121,52,120,0.433
3,121,57,98,0.582
4,121,26,51,0.51
5,121,53,91,0.582
6,121,16,35,0.457
7,121,94,164,0.573
8,121,60,114,0.526
9,121,72,120,0.6
10,121,66,122,0.541
11,121,67,105,0.638
12,121,37,75,0.493
13,121,62,124,0.5
14,121,6,22,0.273
15,121,35,62,0.565
16,121,53,97,0.546
17,121,57,88,0.648
18,121,26,53,0.491
19,121,75,146,0.514
20,121,45,81,0.556
21,121,34,73,0.466
22,121,20,35,0.571
23,121,72,144,0.5
25,121,69,157,0.439
26,121,24,46,0.522
27,121,37,62,0.597
28,121,49,76,0.645
29,121,29,58,0.5
30,121,35,79,0.443
31,121,97,192,0.505
32,121,45,81,0.556
33,121,24,49,0.49
34,121,12,22,0.545
35,121,13,27,0.481
36,121,31,62,0.5
37,121,30,65,0.462
38,121,85,125,0.68
39,121,80,149,0.537
40,121,27,44,0.614
41,121,52,101,0.515
42,121,51,120,0.425
43,121,70,112,0.625
44,121,15,34,0.441
45,121,46,76,0.605
46,121,62,100,0.62
47,121,22,47,0.468
48,121,26,49,0.531
49,121,67,140,0.479
50,121,42,70,0.6
51,121,67,113,0.593
52,121,88,167,0.527
53,121,89,161,0.553
54,121,86,138,0.623
55,121,14,37,0.378
56,121,18,30,0.6
57,121,39,66,0.591
58,121,41,85,0.482
59,121,9,19,0.474
60,121,32,52,0.615
61,121,6,10,0.6
62,121,20,37,0.541
63,121,25,53,0.472
64,121,53,96,0.552
65,121,53,88,0.602
66,121,59,97,0.608
67,121,18,48,0.375
68,121,43,102,0.422
69,121,14,34,0.412
70,121,38,64,0.594
71,121,27,60,0.45
72,121,67,132,0.508
73,121,36,54,0.667
74,121,60,108,0.556
75,121,18,38,0.474
76,121,38,72,0.528
77,121,49,64,0.766
78,121,16,34,0.471
79,121,115,187,0.615
80,121,14,28,0.5
81,121,14,22,0.636
82,121,10,17,0.588
83,121,51,91,0.56
84,121,67,151,0.444
85,121,38,73,0.521
86,121,190,349,0.544
87,121,52,94,0.553
88,121,40,69,0.58
89,121,24,45,0.533
90,121,98,160,0.612
91,121,34,47,0.723
92,121,6,9,0.667
93,121,79,136,0.581
94,121,20,44,0.455
95,121,63,130,0.485
96,121,89,154,0.578
97,121,28,52,0.538
98,121,46,96,0.479
99,121,44,89,0.494
100,121,79,130,0.608
101,121,35,71,0.493
102,121,54,107,0.505
103,121,22,35,0.629
104,121,62,124,0.5
105,121,5,8,0.625
106,121,175,304,0.576
107,121,39,79,0.494
108,121,28,54,0.519
109,121,26,51,0.51
110,121,86,151,0.57
111,121,80,172,0.465
112,121,44,94,0.468
113,121,7,15,0.467
114,121,40,84,0.476
119,121,31,60,0.517
120,121,84,162,0.519
126,121,72,136,0.529
128,121,65,103,0.631
129,121,84,159,0.528
1,126,25,49,0.51
2,126,14,38,0.368
3,126,39,59,0.661
4,126,18,39,0.462
5,126,15,22,0.682
6,126,9,26,0.346
7,126,51,108,0.472
8,126,20,49,0.408
9,126,23,44,0.523
10,126,33,75,0.44
11,126,49,83,0.59
12,126,26,69,0.377
13,126,66,138,0.478
14,126,1,3,0.333
15,126,22,40,0.55
16,126,11,24,0.458
17,126,29,74,0.392
18,126,5,14,0.357
19,126,36,73,0.493
20,126,37,68,0.544
21,126,8,19,0.421
22,126,5,9,0.556
23,126,27,55,0.491
25,126,17,41,0.415
26,126,12,21,0.571
27,126,11,25,0.44
28,126,22,49,0.449
29,126,9,25,0.36
30,126,15,37,0.405
31,126,55,121,0.455
32,126,42,77,0.545
33,126,8,22,0.364
34,126,1,2,0.5
35,126,3,12,0.25
36,126,22,41,0.537
37,126,6,12,0.5
38,126,48,86,0.558
39,126,48,96,0.5
40,126,13,26,0.5
41,126,29,68,0.426
42,126,16,36,0.444
43,126,39,73,0.534
44,126,11,25,0.44
45,126,38,70,0.543
46,126,48,83,0.578
47,126,6,11,0.545
48,126,16,29,0.552
49,126,53,88,0.602
50,126,14,30,0.467
51,126,56,108,0.519
52,126,24,56,0.429
53,126,70,119,0.588
54,126,29,52,0.558
55,126,16,26,0.615
56,126,14,27,0.519
57,126,11,22,0.5
58,126,26,54,0.481
59,126,9,21,0.429
60,126,4,10,0.4
61,126,2,4,0.5
62,126,7,14,0.5
63,126,16,46,0.348
64,126,26,47,0.553
65,126,46,81,0.568
66,126,36,58,0.621
67,126,14,36,0.389
68,126,26,63,0.413
69,126,14,32,0.438
70,126,30,56,0.536
71,126,13,19,0.684
72,126,25,53,0.472
73,126,15,25,0.6
74,126,9,28,0.321
75,126,8,21,0.381
76,126,14,29,0.483
77,126,24,42,0.571
78,126,2,11,0.182
79,126,26,63,0.413
80,126,6,12,0.5
81,126,3,6,0.5
82,126,17,23,0.739
83,126,21,48,0.438
84,126,25,59,0.424
85,126,6,21,0.286
86,126,99,198,0.5
87,126,24,59,0.407
88,126,47,81,0.58
89,126,10,22,0.455
90,126,34,73,0.466
91,126,13,25,0.52
92,126,5,13,0.385
93,126,25,52,0.481
94,126,16,30,0.533
95,126,42,85,0.494
96,126,34,82,0.415
97,126,18,32,0.562
98,126,31,55,0.564
99,126,14,34,0.412
100,126,45,86,0.523
101,126,13,30,0.433
102,126,23,53,0.434
103,126,2,6,0.333
104,126,50,97,0.515
105,126,1,5,0.2
106,126,124,242,0.512
107,126,27,49,0.551
108,126,12,38,0.316
109,126,11,27,0.407
110,126,43,84,0.512
111,126,48,95,0.505
112,126,27,63,0.429
